1445,Country:region-code,MDA,150
1446,Country:sub-region-code,MDA,151
1447,Country:name,MCO,Monaco
1448,Country:alpha-2,MCO,MC
1449,Country:alpha-3,MCO,MCO
1450,Country:country-code,MCO,492
1451,Country:iso_3166-2,MCO,ISO 3166-2:MC
1452,Country:region,MCO,Europe
1453,Country:sub-region,MCO,Western Europe
1454,Country:region-code,MCO,150
1455,Country:sub-region-code,MCO,155
1456,Country:name,MNG,Mongolia
1457,Country:alpha-2,MNG,MN
1458,Country:alpha-3,MNG,MNG
1459,Country:country-code,MNG,496
1460,Country:iso_3166-2,MNG,ISO 3166-2:MN
1461,Country:region,MNG,Asia
1462,Country:sub-region,MNG,Eastern Asia
1463,Country:region-code,MNG,142
1464,Country:sub-region-code,MNG,030
1465,Country:name,MNE,Montenegro
1466,Country:alpha-2,MNE,ME
1467,Country:alpha-3,MNE,MNE
1468,Country:country-code,MNE,499
1469,Country:iso_3166-2,MNE,ISO 3166-2:ME
1470,Country:region,MNE,Europe
1471,Country:sub-region,MNE,Southern Europe
1472,Country:region-code,MNE,150
1473,Country:sub-region-code,MNE,039
1474,Country:name,MSR,Montserrat
1475,Country:alpha-2,MSR,MS
1476,Country:alpha-3,MSR,MSR
1477,Country:country-code,MSR,500
1478,Country:iso_3166-2,MSR,ISO 3166-2:MS
1479,Country:region,MSR,Americas
1480,Country:sub-region,MSR,Latin America and the Caribbean
1481,Country:intermediate-region,MSR,Caribbean
1482,Country:region-code,MSR,019
1483,Country:sub-region-code,MSR,419
1484,Country:intermediate-region-code,MSR,029
1485,Country:name,MAR,Morocco
1486,Country:alpha-2,MAR,MA
1487,Country:alpha-3,MAR,MAR
1488,Country:country-code,MAR,504
1489,Country:iso_3166-2,MAR,ISO 3166-2:MA
1490,Country:region,MAR,Africa
1491,Country:sub-region,MAR,Northern Africa
1492,Country:region-code,MAR,002
1493,Country:sub-region-code,MAR,015
1494,Country:name,MOZ,Mozambique
1495,Country:alpha-2,MOZ,MZ
1496,Country:alpha-3,MOZ,MOZ
1497,Country:country-code,MOZ,508
1498,Country:iso_3166-2,MOZ,ISO 3166-2:MZ
1499,Country:region,MOZ,Africa
1500,Country:sub-region,MOZ,Sub-Saharan Africa
1501,Country:intermediate-region,MOZ,Eastern Africa
1502,Country:region-code,MOZ,002
1503,Country:sub-region-code,MOZ,202
1504,Country:intermediate-region-code,MOZ,014
1505,Country:name,MMR,Myanmar
1506,Country:alpha-2,MMR,MM
1507,Country:alpha-3,MMR,MMR
1508,Country:country-code,MMR,104
1509,Country:iso_3166-2,MMR,ISO 3166-2:MM
1510,Country:region,MMR,Asia
1511,Country:sub-region,MMR,South-eastern Asia
1512,Country:region-code,MMR,142
1513,Country:sub-region-code,MMR,035
1514,Country:name,NAM,Namibia
1515,Country:alpha-2,NAM,NA
1516,Country:alpha-3,NAM,NAM
1517,Country:country-code,NAM,516
1518,Country:iso_3166-2,NAM,ISO 3166-2:NA
1519,Country:region,NAM,Africa
1520,Country:sub-region,NAM,Sub-Saharan Africa
1521,Country:intermediate-region,NAM,Southern Africa
1522,Country:region-code,NAM,002
1523,Country:sub-region-code,NAM,202
1524,Country:intermediate-region-code,NAM,018
1525,Country:name,NRU,Nauru
1526,Country:alpha-2,NRU,NR
1527,Country:alpha-3,NRU,NRU
1528,Country:country-code,NRU,520
1529,Country:iso_3166-2,NRU,ISO 3166-2:NR
1530,Country:region,NRU,Oceania
1531,Country:sub-region,NRU,Micronesia
1532,Country:region-code,NRU,009
1533,Country:sub-region-code,NRU,057
1534,Country:name,NPL,Nepal
1535,Country:alpha-2,NPL,NP
1536,Country:alpha-3,NPL,NPL
1537,Country:country-code,NPL,524
1538,Country:iso_3166-2,NPL,ISO 3166-2:NP
1539,Country:region,NPL,Asia
1540,Country:sub-region,NPL,Southern Asia
1541,Country:region-code,NPL,142
1542,Country:sub-region-code,NPL,034
1543,Country:name,NLD,Netherlands
1544,Country:alpha-2,NLD,NL
1545,Country:alpha-3,NLD,NLD
1546,Country:country-code,NLD,528
1547,Country:iso_3166-2,NLD,ISO 3166-2:NL
1548,Country:region,NLD,Europe
1549,Country:sub-region,NLD,Western Europe
1550,Country:region-code,NLD,150
1551,Country:sub-region-code,NLD,155
1552,Country:name,NCL,New Caledonia
1553,Country:alpha-2,NCL,NC
1554,Country:alpha-3,NCL,NCL
1555,Country:country-code,NCL,540
1556,Country:iso_3166-2,NCL,ISO 3166-2:NC
1557,Country:region,NCL,Oceania
1558,Country:sub-region,NCL,Melanesia
1559,Country:region-code,NCL,009
1560,Country:sub-region-code,NCL,054
1561,Country:name,NZL,New Zealand
1562,Country:alpha-2,NZL,NZ
1563,Country:alpha-3,NZL,NZL
1564,Country:country-code,NZL,554
1565,Country:iso_3166-2,NZL,ISO 3166-2:NZ
1566,Country:region,NZL,Oceania
1567,Country:sub-region,NZL,Australia and New Zealand
1568,Country:region-code,NZL,009
1569,Country:sub-region-code,NZL,053
1570,Country:name,NIC,Nicaragua
1571,Country:alpha-2,NIC,NI
1572,Country:alpha-3,NIC,NIC
1573,Country:country-code,NIC,558
1574,Country:iso_3166-2,NIC,ISO 3166-2:NI
1575,Country:region,NIC,Americas
1576,Country:sub-region,NIC,Latin America and the Caribbean
1577,Country:intermediate-region,NIC,Central America
1578,Country:region-code,NIC,019
1579,Country:sub-region-code,NIC,419
1580,Country:intermediate-region-code,NIC,013
1581,Country:name,NER,Niger
1582,Country:alpha-2,NER,NE
1583,Country:alpha-3,NER,NER
1584,Country:country-code,NER,562
1585,Country:iso_3166-2,NER,ISO 3166-2:NE
1586,Country:region,NER,Africa
1587,Country:sub-region,NER,Sub-Saharan Africa
1588,Country:intermediate-region,NER,Western Africa
1589,Country:region-code,NER,002
1590,Country:sub-region-code,NER,202
1591,Country:intermediate-region-code,NER,011
1592,Country:name,NGA,Nigeria
1593,Country:alpha-2,NGA,NG
1594,Country:alpha-3,NGA,NGA
1595,Country:country-code,NGA,566
1596,Country:iso_3166-2,NGA,ISO 3166-2:NG
1597,Country:region,NGA,Africa
1598,Country:sub-region,NGA,Sub-Saharan Africa
1599,Country:intermediate-region,NGA,Western Africa
1600,Country:region-code,NGA,002
1601,Country:sub-region-code,NGA,202
1602,Country:intermediate-region-code,NGA,011
1603,Country:name,NIU,Niue
1604,Country:alpha-2,NIU,NU
1605,Country:alpha-3,NIU,NIU
1606,Country:country-code,NIU,570
1607,Country:iso_3166-2,NIU,ISO 3166-2:NU
1608,Country:region,NIU,Oceania
1609,Country:sub-region,NIU,Polynesia
1610,Country:region-code,NIU,009
1611,Country:sub-region-code,NIU,061
1612,Country:name,NFK,Norfolk Island
1613,Country:alpha-2,NFK,NF
1614,Country:alpha-3,NFK,NFK
1615,Country:country-code,NFK,574
1616,Country:iso_3166-2,NFK,ISO 3166-2:NF
1617,Country:region,NFK,Oceania
1618,Country:sub-region,NFK,Australia and New Zealand
1619,Country:region-code,NFK,009
1620,Country:sub-region-code,NFK,053
1621,Country:name,MKD,North Macedonia
1622,Country:alpha-2,MKD,MK
1623,Country:alpha-3,MKD,MKD
1624,Country:country-code,MKD,807
1625,Country:iso_3166-2,MKD,ISO 3166-2:MK
1626,Country:region,MKD,Europe
1627,Country:sub-region,MKD,Southern Europe
1628,Country:region-code,MKD,150
1629,Country:sub-region-code,MKD,039
1630,Country:name,MNP,Northern Mariana Islands
1631,Country:alpha-2,MNP,MP
1632,Country:alpha-3,MNP,MNP
1633,Country:country-code,MNP,580
1634,Country:iso_3166-2,MNP,ISO 3166-2:MP
1635,Country:region,MNP,Oceania
1636,Country:sub-region,MNP,Micronesia
1637,Country:region-code,MNP,009
1638,Country:sub-region-code,MNP,057
1639,Country:name,NOR,Norway
1640,Country:alpha-2,NOR,NO
1641,Country:alpha-3,NOR,NOR
1642,Country:country-code,NOR,578
1643,Country:iso_3166-2,NOR,ISO 3166-2:NO
1644,Country:region,NOR,Europe
1645,Country:sub-region,NOR,Northern Europe
1646,Country:region-code,NOR,150
1647,Country:sub-region-code,NOR,154
1648,Country:name,OMN,Oman
1649,Country:alpha-2,OMN,OM
1650,Country:alpha-3,OMN,OMN
1651,Country:country-code,OMN,512
1652,Country:iso_3166-2,OMN,ISO 3166-2:OM
1653,Country:region,OMN,Asia
1654,Country:sub-region,OMN,Western Asia
1655,Country:region-code,OMN,142
1656,Country:sub-region-code,OMN,145
1657,Country:name,PAK,Pakistan
1658,Country:alpha-2,PAK,PK
1659,Country:alpha-3,PAK,PAK
1660,Country:country-code,PAK,586
1661,Country:iso_3166-2,PAK,ISO 3166-2:PK
1662,Country:region,PAK,Asia
1663,Country:sub-region,PAK,Southern Asia
1664,Country:region-code,PAK,142
1665,Country:sub-region-code,PAK,034
1666,Country:name,PLW,Palau
1667,Country:alpha-2,PLW,PW
1668,Country:alpha-3,PLW,PLW
1669,Country:country-code,PLW,585
1670,Country:iso_3166-2,PLW,ISO 3166-2:PW
1671,Country:region,PLW,Oceania
1672,Country:sub-region,PLW,Micronesia
1673,Country:region-code,PLW,009
1674,Country:sub-region-code,PLW,057
1675,Country:name,PSE,Palestine, State of
1676,Country:alpha-2,PSE,PS
1677,Country:alpha-3,PSE,PSE
1678,Country:country-code,PSE,275
1679,Country:iso_3166-2,PSE,ISO 3166-2:PS
1680,Country:region,PSE,Asia
1681,Country:sub-region,PSE,Western Asia
1682,Country:region-code,PSE,142
1683,Country:sub-region-code,PSE,145
1684,Country:name,PAN,Panama
1685,Country:alpha-2,PAN,PA
1686,Country:alpha-3,PAN,PAN
1687,Country:country-code,PAN,591
1688,Country:iso_3166-2,PAN,ISO 3166-2:PA
1689,Country:region,PAN,Americas
1690,Country:sub-region,PAN,Latin America and the Caribbean
1691,Country:intermediate-region,PAN,Central America
1692,Country:region-code,PAN,019
1693,Country:sub-region-code,PAN,419
1694,Country:intermediate-region-code,PAN,013
1695,Country:name,PNG,Papua New Guinea
1696,Country:alpha-2,PNG,PG
1697,Country:alpha-3,PNG,PNG
1698,Country:country-code,PNG,598
1699,Country:iso_3166-2,PNG,ISO 3166-2:PG
1700,Country:region,PNG,Oceania
1701,Country:sub-region,PNG,Melanesia
1702,Country:region-code,PNG,009
1703,Country:sub-region-code,PNG,054
1704,Country:name,PRY,Paraguay
1705,Country:alpha-2,PRY,PY
1706,Country:alpha-3,PRY,PRY
1707,Country:country-code,PRY,600
1708,Country:iso_3166-2,PRY,ISO 3166-2:PY
1709,Country:region,PRY,Americas
1710,Country:sub-region,PRY,Latin America and the Caribbean
1711,Country:intermediate-region,PRY,South America
1712,Country:region-code,PRY,019
1713,Country:sub-region-code,PRY,419
1714,Country:intermediate-region-code,PRY,005
1715,Country:name,PER,Peru
1716,Country:alpha-2,PER,PE
1717,Country:alpha-3,PER,PER
1718,Country:country-code,PER,604
1719,Country:iso_3166-2,PER,ISO 3166-2:PE
1720,Country:region,PER,Americas
1721,Country:sub-region,PER,Latin America and the Caribbean
1722,Country:intermediate-region,PER,South America
1723,Country:region-code,PER,019
1724,Country:sub-region-code,PER,419
1725,Country:intermediate-region-code,PER,005
1726,Country:name,PHL,Philippines
1727,Country:alpha-2,PHL,PH
1728,Country:alpha-3,PHL,PHL
1729,Country:country-code,PHL,608
1730,Country:iso_3166-2,PHL,ISO 3166-2:PH
1731,Country:region,PHL,Asia
1732,Country:sub-region,PHL,South-eastern Asia
1733,Country:region-code,PHL,142
1734,Country:sub-region-code,PHL,035
1735,Country:name,PCN,Pitcairn
1736,Country:alpha-2,PCN,PN
1737,Country:alpha-3,PCN,PCN
1738,Country:country-code,PCN,612
1739,Country:iso_3166-2,PCN,ISO 3166-2:PN
1740,Country:region,PCN,Oceania
1741,Country:sub-region,PCN,Polynesia
1742,Country:region-code,PCN,009
1743,Country:sub-region-code,PCN,061
1744,Country:name,POL,Poland
1745,Country:alpha-2,POL,PL
1746,Country:alpha-3,POL,POL
1747,Country:country-code,POL,616
1748,Country:iso_3166-2,POL,ISO 3166-2:PL
1749,Country:region,POL,Europe
1750,Country:sub-region,POL,Eastern Europe
1751,Country:region-code,POL,150
1752,Country:sub-region-code,POL,151
1753,Country:name,PRT,Portugal
1754,Country:alpha-2,PRT,PT
1755,Country:alpha-3,PRT,PRT
1756,Country:country-code,PRT,620
1757,Country:iso_3166-2,PRT,ISO 3166-2:PT
1758,Country:region,PRT,Europe
1759,Country:sub-region,PRT,Southern Europe
1760,Country:region-code,PRT,150
1761,Country:sub-region-code,PRT,039
1762,Country:name,PRI,Puerto Rico
1763,Country:alpha-2,PRI,PR
1764,Country:alpha-3,PRI,PRI
1765,Country:country-code,PRI,630
1766,Country:iso_3166-2,PRI,ISO 3166-2:PR
1767,Country:region,PRI,Americas
1768,Country:sub-region,PRI,Latin America and the Caribbean
1769,Country:intermediate-region,PRI,Caribbean
1770,Country:region-code,PRI,019
1771,Country:sub-region-code,PRI,419
1772,Country:intermediate-region-code,PRI,029
1773,Country:name,QAT,Qatar
1774,Country:alpha-2,QAT,QA
1775,Country:alpha-3,QAT,QAT
1776,Country:country-code,QAT,634
1777,Country:iso_3166-2,QAT,ISO 3166-2:QA
1778,Country:region,QAT,Asia
1779,Country:sub-region,QAT,Western Asia
1780,Country:region-code,QAT,142
1781,Country:sub-region-code,QAT,145
1782,Country:name,REU,Réunion
1783,Country:alpha-2,REU,RE
1784,Country:alpha-3,REU,REU
1785,Country:country-code,REU,638
1786,Country:iso_3166-2,REU,ISO 3166-2:RE
1787,Country:region,REU,Africa
1788,Country:sub-region,REU,Sub-Saharan Africa
1789,Country:intermediate-region,REU,Eastern Africa
1790,Country:region-code,REU,002
1791,Country:sub-region-code,REU,202
1792,Country:intermediate-region-code,REU,014
1793,Country:name,ROU,Romania
1794,Country:alpha-2,ROU,RO
1795,Country:alpha-3,ROU,ROU
1796,Country:country-code,ROU,642
1797,Country:iso_3166-2,ROU,ISO 3166-2:RO
1798,Country:region,ROU,Europe
1799,Country:sub-region,ROU,Eastern Europe
1800,Country:region-code,ROU,150
1801,Country:sub-region-code,ROU,151
1802,Country:name,RUS,Russian Federation
1803,Country:alpha-2,RUS,RU
1804,Country:alpha-3,RUS,RUS
1805,Country:country-code,RUS,643
1806,Country:iso_3166-2,RUS,ISO 3166-2:RU
1807,Country:region,RUS,Europe
1808,Country:sub-region,RUS,Eastern Europe
1809,Country:region-code,RUS,150
1810,Country:sub-region-code,RUS,151
1811,Country:name,RWA,Rwanda
1812,Country:alpha-2,RWA,RW
1813,Country:alpha-3,RWA,RWA
1814,Country:country-code,RWA,646
1815,Country:iso_3166-2,RWA,ISO 3166-2:RW
1816,Country:region,RWA,Africa
1817,Country:sub-region,RWA,Sub-Saharan Africa
1818,Country:intermediate-region,RWA,Eastern Africa
1819,Country:region-code,RWA,002
1820,Country:sub-region-code,RWA,202
1821,Country:intermediate-region-code,RWA,014
1822,Country:name,BLM,Saint Barthélemy
1823,Country:alpha-2,BLM,BL
1824,Country:alpha-3,BLM,BLM
1825,Country:country-code,BLM,652
1826,Country:iso_3166-2,BLM,ISO 3166-2:BL
1827,Country:region,BLM,Americas
1828,Country:sub-region,BLM,Latin America and the Caribbean
1829,Country:intermediate-region,BLM,Caribbean
1830,Country:region-code,BLM,019
1831,Country:sub-region-code,BLM,419
1832,Country:intermediate-region-code,BLM,029
1833,Country:name,SHN,Saint Helena, Ascension and Tristan da Cunha
1834,Country:alpha-2,SHN,SH
1835,Country:alpha-3,SHN,SHN
1836,Country:country-code,SHN,654
1837,Country:iso_3166-2,SHN,ISO 3166-2:SH
1838,Country:region,SHN,Africa
1839,Country:sub-region,SHN,Sub-Saharan Africa
1840,Country:intermediate-region,SHN,Western Africa
1841,Country:region-code,SHN,002
1842,Country:sub-region-code,SHN,202
1843,Country:intermediate-region-code,SHN,011
1844,Country:name,KNA,Saint Kitts and Nevis
1845,Country:alpha-2,KNA,KN
1846,Country:alpha-3,KNA,KNA
1847,Country:country-code,KNA,659
1848,Country:iso_3166-2,KNA,ISO 3166-2:KN
1849,Country:region,KNA,Americas
1850,Country:sub-region,KNA,Latin America and the Caribbean
1851,Country:intermediate-region,KNA,Caribbean
1852,Country:region-code,KNA,019
1853,Country:sub-region-code,KNA,419
1854,Country:intermediate-region-code,KNA,029
1855,Country:name,LCA,Saint Lucia
1856,Country:alpha-2,LCA,LC
1857,Country:alpha-3,LCA,LCA
1858,Country:country-code,LCA,662
1859,Country:iso_3166-2,LCA,ISO 3166-2:LC
1860,Country:region,LCA,Americas
1861,Country:sub-region,LCA,Latin America and the Caribbean
1862,Country:intermediate-region,LCA,Caribbean
1863,Country:region-code,LCA,019
1864,Country:sub-region-code,LCA,419
1865,Country:intermediate-region-code,LCA,029
1866,Country:name,MAF,Saint Martin (French part)
1867,Country:alpha-2,MAF,MF
1868,Country:alpha-3,MAF,MAF
1869,Country:country-code,MAF,663
1870,Country:iso_3166-2,MAF,ISO 3166-2:MF
1871,Country:region,MAF,Americas
1872,Country:sub-region,MAF,Latin America and the Caribbean
1873,Country:intermediate-region,MAF,Caribbean
1874,Country:region-code,MAF,019
1875,Country:sub-region-code,MAF,419
1876,Country:intermediate-region-code,MAF,029
1877,Country:name,SPM,Saint Pierre and Miquelon
1878,Country:alpha-2,SPM,PM
1879,Country:alpha-3,SPM,SPM
1880,Country:country-code,SPM,666
1881,Country:iso_3166-2,SPM,ISO 3166-2:PM
1882,Country:region,SPM,Americas
1883,Country:sub-region,SPM,Northern America
1884,Country:region-code,SPM,019
1885,Country:sub-region-code,SPM,021
1886,Country:name,VCT,Saint Vincent and the Grenadines
1887,Country:alpha-2,VCT,VC
1888,Country:alpha-3,VCT,VCT
1889,Country:country-code,VCT,670
1890,Country:iso_3166-2,VCT,ISO 3166-2:VC
1891,Country:region,VCT,Americas
1892,Country:sub-region,VCT,Latin America and the Caribbean
1893,Country:intermediate-region,VCT,Caribbean
1894,Country:region-code,VCT,019
1895,Country:sub-region-code,VCT,419
1896,Country:intermediate-region-code,VCT,029
1897,Country:name,WSM,Samoa
1898,Country:alpha-2,WSM,WS
1899,Country:alpha-3,WSM,WSM
1900,Country:country-code,WSM,882
1901,Country:iso_3166-2,WSM,ISO 3166-2:WS
1902,Country:region,WSM,Oceania
1903,Country:sub-region,WSM,Polynesia
1904,Country:region-code,WSM,009
1905,Country:sub-region-code,WSM,061
1906,Country:name,SMR,San Marino
1907,Country:alpha-2,SMR,SM
1908,Country:alpha-3,SMR,SMR
1909,Country:country-code,SMR,674
1910,Country:iso_3166-2,SMR,ISO 3166-2:SM
1911,Country:region,SMR,Europe
1912,Country:sub-region,SMR,Southern Europe
1913,Country:region-code,SMR,150
1914,Country:sub-region-code,SMR,039
1915,Country:name,STP,Sao Tome and Principe
1916,Country:alpha-2,STP,ST
1917,Country:alpha-3,STP,STP
1918,Country:country-code,STP,678
1919,Country:iso_3166-2,STP,ISO 3166-2:ST
1920,Country:region,STP,Africa
1921,Country:sub-region,STP,Sub-Saharan Africa
1922,Country:intermediate-region,STP,Middle Africa
1923,Country:region-code,STP,002
1924,Country:sub-region-code,STP,202
1925,Country:intermediate-region-code,STP,017
1926,Country:name,SAU,Saudi Arabia
1927,Country:alpha-2,SAU,SA
1928,Country:alpha-3,SAU,SAU
1929,Country:country-code,SAU,682
1930,Country:iso_3166-2,SAU,ISO 3166-2:SA
1931,Country:region,SAU,Asia
1932,Country:sub-region,SAU,Western Asia
1933,Country:region-code,SAU,142
1934,Country:sub-region-code,SAU,145
1935,Country:name,SEN,Senegal
1936,Country:alpha-2,SEN,SN
1937,Country:alpha-3,SEN,SEN
1938,Country:country-code,SEN,686
1939,Country:iso_3166-2,SEN,ISO 3166-2:SN
1940,Country:region,SEN,Africa
1941,Country:sub-region,SEN,Sub-Saharan Africa
1942,Country:intermediate-region,SEN,Western Africa
1943,Country:region-code,SEN,002
1944,Country:sub-region-code,SEN,202
1945,Country:intermediate-region-code,SEN,011
1946,Country:name,SRB,Serbia
1947,Country:alpha-2,SRB,RS
1948,Country:alpha-3,SRB,SRB
1949,Country:country-code,SRB,688
1950,Country:iso_3166-2,SRB,ISO 3166-2:RS
1951,Country:region,SRB,Europe
1952,Country:sub-region,SRB,Southern Europe
1953,Country:region-code,SRB,150
1954,Country:sub-region-code,SRB,039
1955,Country:name,SYC,Seychelles
1956,Country:alpha-2,SYC,SC
1957,Country:alpha-3,SYC,SYC
1958,Country:country-code,SYC,690
1959,Country:iso_3166-2,SYC,ISO 3166-2:SC
1960,Country:region,SYC,Africa
1961,Country:sub-region,SYC,Sub-Saharan Africa
1962,Country:intermediate-region,SYC,Eastern Africa
1963,Country:region-code,SYC,002
1964,Country:sub-region-code,SYC,202
1965,Country:intermediate-region-code,SYC,014
1966,Country:name,SLE,Sierra Leone
1967,Country:alpha-2,SLE,SL
1968,Country:alpha-3,SLE,SLE
1969,Country:country-code,SLE,694
1970,Country:iso_3166-2,SLE,ISO 3166-2:SL
1971,Country:region,SLE,Africa
1972,Country:sub-region,SLE,Sub-Saharan Africa
1973,Country:intermediate-region,SLE,Western Africa
1974,Country:region-code,SLE,002
1975,Country:sub-region-code,SLE,202
1976,Country:intermediate-region-code,SLE,011
1977,Country:name,SGP,Singapore
1978,Country:alpha-2,SGP,SG
1979,Country:alpha-3,SGP,SGP
1980,Country:country-code,SGP,702
1981,Country:iso_3166-2,SGP,ISO 3166-2:SG
1982,Country:region,SGP,Asia
1983,Country:sub-region,SGP,South-eastern Asia
1984,Country:region-code,SGP,142
1985,Country:sub-region-code,SGP,035
1986,Country:name,SXM,Sint Maarten (Dutch part)
1987,Country:alpha-2,SXM,SX
1988,Country:alpha-3,SXM,SXM
1989,Country:country-code,SXM,534
1990,Country:iso_3166-2,SXM,ISO 3166-2:SX
1991,Country:region,SXM,Americas
1992,Country:sub-region,SXM,Latin America and the Caribbean
1993,Country:intermediate-region,SXM,Caribbean
1994,Country:region-code,SXM,019
1995,Country:sub-region-code,SXM,419
1996,Country:intermediate-region-code,SXM,029
1997,Country:name,SVK,Slovakia
1998,Country:alpha-2,SVK,SK
1999,Country:alpha-3,SVK,SVK
2000,Country:country-code,SVK,703
2001,Country:iso_3166-2,SVK,ISO 3166-2:SK
2002,Country:region,SVK,Europe
2003,Country:sub-region,SVK,Eastern Europe
2004,Country:region-code,SVK,150
2005,Country:sub-region-code,SVK,151
2006,Country:name,SVN,Slovenia
2007,Country:alpha-2,SVN,SI
2008,Country:alpha-3,SVN,SVN
2009,Country:country-code,SVN,705
2010,Country:iso_3166-2,SVN,ISO 3166-2:SI
2011,Country:region,SVN,Europe
2012,Country:sub-region,SVN,Southern Europe
2013,Country:region-code,SVN,150
2014,Country:sub-region-code,SVN,039
2015,Country:name,SLB,Solomon Islands
2016,Country:alpha-2,SLB,SB
2017,Country:alpha-3,SLB,SLB
2018,Country:country-code,SLB,090
2019,Country:iso_3166-2,SLB,ISO 3166-2:SB
2020,Country:region,SLB,Oceania
2021,Country:sub-region,SLB,Melanesia
2022,Country:region-code,SLB,009
2023,Country:sub-region-code,SLB,054
2024,Country:name,SOM,Somalia
2025,Country:alpha-2,SOM,SO
2026,Country:alpha-3,SOM,SOM
2027,Country:country-code,SOM,706
2028,Country:iso_3166-2,SOM,ISO 3166-2:SO
2029,Country:region,SOM,Africa
2030,Country:sub-region,SOM,Sub-Saharan Africa
2031,Country:intermediate-region,SOM,Eastern Africa
2032,Country:region-code,SOM,002
2033,Country:sub-region-code,SOM,202
2034,Country:intermediate-region-code,SOM,014
2035,Country:name,ZAF,South Africa
2036,Country:alpha-2,ZAF,ZA
2037,Country:alpha-3,ZAF,ZAF
2038,Country:country-code,ZAF,710
2039,Country:iso_3166-2,ZAF,ISO 3166-2:ZA
2040,Country:region,ZAF,Africa
2041,Country:sub-region,ZAF,Sub-Saharan Africa
2042,Country:intermediate-region,ZAF,Southern Africa
2043,Country:region-code,ZAF,002
2044,Country:sub-region-code,ZAF,202
2045,Country:intermediate-region-code,ZAF,018
2046,Country:name,SGS,South Georgia and the South Sandwich Islands
2047,Country:alpha-2,SGS,GS
2048,Country:alpha-3,SGS,SGS
2049,Country:country-code,SGS,239
2050,Country:iso_3166-2,SGS,ISO 3166-2:GS
2051,Country:region,SGS,Americas
2052,Country:sub-region,SGS,Latin America and the Caribbean
2053,Country:intermediate-region,SGS,South America
2054,Country:region-code,SGS,019
2055,Country:sub-region-code,SGS,419
2056,Country:intermediate-region-code,SGS,005
2057,Country:name,SSD,South Sudan
2058,Country:alpha-2,SSD,SS
2059,Country:alpha-3,SSD,SSD
2060,Country:country-code,SSD,728
2061,Country:iso_3166-2,SSD,ISO 3166-2:SS
2062,Country:region,SSD,Africa
2063,Country:sub-region,SSD,Sub-Saharan Africa
2064,Country:intermediate-region,SSD,Eastern Africa
2065,Country:region-code,SSD,002
2066,Country:sub-region-code,SSD,202
2067,Country:intermediate-region-code,SSD,014
2068,Country:name,ESP,Spain
2069,Country:alpha-2,ESP,ES
2070,Country:alpha-3,ESP,ESP
2071,Country:country-code,ESP,724
2072,Country:iso_3166-2,ESP,ISO 3166-2:ES
2073,Country:region,ESP,Europe
2074,Country:sub-region,ESP,Southern Europe
2075,Country:region-code,ESP,150
2076,Country:sub-region-code,ESP,039
2077,Country:name,LKA,Sri Lanka
2078,Country:alpha-2,LKA,LK
2079,Country:alpha-3,LKA,LKA
2080,Country:country-code,LKA,144
2081,Country:iso_3166-2,LKA,ISO 3166-2:LK
2082,Country:region,LKA,Asia
2083,Country:sub-region,LKA,Southern Asia
2084,Country:region-code,LKA,142
2085,Country:sub-region-code,LKA,034
2086,Country:name,SDN,Sudan
2087,Country:alpha-2,SDN,SD
2088,Country:alpha-3,SDN,SDN
2089,Country:country-code,SDN,729
2090,Country:iso_3166-2,SDN,ISO 3166-2:SD
2091,Country:region,SDN,Africa
2092,Country:sub-region,SDN,Northern Africa
2093,Country:region-code,SDN,002
2094,Country:sub-region-code,SDN,015
2095,Country:name,SUR,Suriname
2096,Country:alpha-2,SUR,SR
2097,Country:alpha-3,SUR,SUR
2098,Country:country-code,SUR,740
2099,Country:iso_3166-2,SUR,ISO 3166-2:SR
2100,Country:region,SUR,Americas
2101,Country:sub-region,SUR,Latin America and the Caribbean
2102,Country:intermediate-region,SUR,South America
2103,Country:region-code,SUR,019
2104,Country:sub-region-code,SUR,419
2105,Country:intermediate-region-code,SUR,005
2106,Country:name,SJM,Svalbard and Jan Mayen
2107,Country:alpha-2,SJM,SJ
2108,Country:alpha-3,SJM,SJM
2109,Country:country-code,SJM,744
2110,Country:iso_3166-2,SJM,ISO 3166-2:SJ
2111,Country:region,SJM,Europe
2112,Country:sub-region,SJM,Northern Europe
2113,Country:region-code,SJM,150
2114,Country:sub-region-code,SJM,154
2115,Country:name,SWE,Sweden
2116,Country:alpha-2,SWE,SE
2117,Country:alpha-3,SWE,SWE
2118,Country:country-code,SWE,752
2119,Country:iso_3166-2,SWE,ISO 3166-2:SE
2120,Country:region,SWE,Europe
2121,Country:sub-region,SWE,Northern Europe
2122,Country:region-code,SWE,150
2123,Country:sub-region-code,SWE,154
2124,Country:name,CHE,Switzerland
2125,Country:alpha-2,CHE,CH
2126,Country:alpha-3,CHE,CHE
2127,Country:country-code,CHE,756
2128,Country:iso_3166-2,CHE,ISO 3166-2:CH
2129,Country:region,CHE,Europe
2130,Country:sub-region,CHE,Western Europe
2131,Country:region-code,CHE,150
2132,Country:sub-region-code,CHE,155
2133,Country:name,SYR,Syrian Arab Republic
2134,Country:alpha-2,SYR,SY
2135,Country:alpha-3,SYR,SYR
2136,Country:country-code,SYR,760
2137,Country:iso_3166-2,SYR,ISO 3166-2:SY
2138,Country:region,SYR,Asia
2139,Country:sub-region,SYR,Western Asia
2140,Country:region-code,SYR,142
2141,Country:sub-region-code,SYR,145
2142,Country:name,TWN,Taiwan, Province of China
